train_logloss,valid_logloss,test_logloss,test_mid_0_logloss,test_mid_1_logloss,test_mid_2_logloss,test_mid_3_logloss,test_mid_4_logloss,test_mid_5_logloss,test_mid_6_logloss,test_mid_7_logloss,test_mid_8_logloss,test_mid_9_logloss
0.48439376780317067,0.48767750789742065,0.27698976115688084,0.4620796813074519,0.6313224312693047,0.5075952494563896,0.4676040730664103,0.3946778253761921,0.34331512437503553,0.3922923517303798,0.4141562813799945,0.42411582214179644,0.37244221085143897
0.4019144162139842,0.40967020337367693,0.25888643897685015,0.5339369303902396,0.6669601566636637,0.6846349594993472,0.5441011629093674,0.3593267274441644,0.3580228078578457,0.3958620396540911,0.4197266749464314,0.4223017999586009,0.3630223194940726
0.2922971677194673,0.3030723927693738,0.3622457361810113,0.5846966901303242,0.9209922224879065,0.8847578005597508,0.6941986941327376,0.5267619718296557,0.5615661148671213,0.5698013943169687,0.5911702877279783,0.5235003976162099,0.5368674936625524
0.24462969636715137,0.25746861849430314,0.45594415423884954,0.6720985802454766,1.052480023304199,1.0787737598762466,0.7481052769740946,0.7361446697925128,0.6538186892678174,0.7275564795108499,0.7276010468061541,0.6363841560299766,0.6537327669770764
0.21787057643481644,0.23387121917014714,0.48799323216924007,0.7661235041535347,1.2213570789627892,1.2343070453047387,0.7462616706479879,0.7233867692097465,0.6655723687906056,0.8172178056134831,0.7664531935087227,0.804758809251399,0.7158152031099353
0.22398618825321395,0.24177166761916752,0.47238086066653856,0.604528638306206,0.915246674744513,1.2078702216666735,0.711326512530109,0.6546136808075452,0.5635900078166468,0.7127031687034917,0.7071518689466346,0.6176439078728602,0.5389736960378019
0.20202135620597003,0.22296455321206224,0.498989789997556,0.6043766968782852,1.1177724832998028,1.2526102699343247,0.7584576151943285,0.6697552190542292,0.6541307716574022,0.7323468527035906,0.7680766539689988,0.6568259051227309,0.601483579641003
0.19027584223331975,0.21297750430149498,0.5255375389166773,0.7304542394113345,1.233476420690315,1.391246437064463,0.8449625030668203,0.6665404155700937,0.6704440025480697,0.7920845720152083,0.9498623652589998,0.6748445087313106,0.5853868954745098
0.17128748016502077,0.19575091456565227,0.5018782308428368,0.6703691368032269,0.9904050440493918,1.221997518241054,0.7626204945777224,0.6576589413091045,0.5808662890847559,0.707599663574511,0.930677229124481,0.6164228874923328,0.5741233595595076
0.15013940657241373,0.1764683145668959,0.6015616248154282,0.7550942928145381,1.1009210164712566,1.1887138687888936,0.7600505944750314,0.8541606260264001,0.636228701386997,0.8034826331574509,1.0148548057569893,0.6349465385316655,0.6606599574684279
0.14690390326371564,0.17526550768973462,0.5752422425344563,0.9060179832644413,1.2408203557768194,1.4382629606472908,0.8715381635761296,0.8397602011431747,0.6925706638298496,0.7637477989975179,0.9997292911561563,0.6495327752058887,0.6639412147037376
0.1486122476318412,0.1785930408642347,0.5504283160724592,0.7076112688558116,1.1627611764067656,1.1958184167177965,0.8098837365974126,0.762781928113938,0.6026854431702963,0.811271307356379,0.927154695444865,0.6545461017892517,0.5989781312622381
0.14420802825006887,0.1747383432698073,0.6176312854197104,0.8531500239043908,1.2286009178721564,1.247663804625623,0.8586529358267057,0.7676189174713427,0.6378925620091063,0.7905131929428392,1.1715313505702272,0.6799994939357542,0.6736942388676764
0.13224551147276242,0.1671187897368381,0.5692791033408104,0.6914161830802241,1.2566724402544334,1.2544726981679997,0.8101697888572992,0.7982930978630005,0.726274048639954,0.7603954516238189,1.1176534623422505,0.6679324560270984,0.6492244183837843
