train_auc,valid_auc,test_auc,test_mid_0_auc,test_mid_1_auc,test_mid_2_auc,test_mid_3_auc,test_mid_4_auc,test_mid_5_auc,test_mid_6_auc,test_mid_7_auc,test_mid_8_auc,test_mid_9_auc
0.8396979211651868,0.8377862853720591,0.8065688384307691,0.7979282754638151,0.6952749191050507,0.5872443333603405,0.6623815631283066,0.7266072890631579,0.6392476755200167,0.6789131266184856,0.7726800826603548,0.6719836810215009,0.6720813898796691
0.9021221379817674,0.8982639443273257,0.7667869589531581,0.7504209866538135,0.7304772712081415,0.5669418519118334,0.6489151300807547,0.6536847939134615,0.6446771561141382,0.6518322346306118,0.7376462207763741,0.6630927620916498,0.7051070369354185
0.94717303307935,0.9429669788987852,0.697621555439176,0.7524551024258265,0.6583125254881199,0.5926500091982674,0.6753725200286214,0.5836899395030404,0.5824900722726536,0.5742373275690347,0.5713683520856367,0.6248694973667165,0.6085587290466298
0.9622814482371553,0.9581598116170772,0.6754215988602392,0.7527595817151955,0.627718045986112,0.5884269455870317,0.6380738664387775,0.583856873004665,0.5909006946905933,0.54474850056647,0.5639037813148795,0.632750330470019,0.5637073093455625
0.9699650158579871,0.9653645365687898,0.6721994107557179,0.7532597078206673,0.6521550582086697,0.5508987279290807,0.6779626331241844,0.6022832494031777,0.5902053232243737,0.5230588482918753,0.5084319123977175,0.5731993369646318,0.5511746870876285
0.9699151983514266,0.964887576573666,0.6480206588706954,0.7705360316549179,0.6419785267543583,0.5350391817042757,0.6452717733607247,0.6043536990049945,0.6021754288998497,0.4856871502359254,0.45312285468590796,0.6195260636306242,0.5913300735572714
0.9752641807757305,0.9699000548027495,0.6374558240184296,0.7713091106817804,0.6357333074135352,0.55697899505185,0.6098497980995994,0.6508070859409733,0.6112837057107211,0.47812763587497825,0.4557442574287129,0.5439378224417156,0.5059517247742981
0.9775752875784128,0.972235050563398,0.6327898357399473,0.7705487572356071,0.6144894029701543,0.5950712480456589,0.5914743264094916,0.6444080043015462,0.629585608750418,0.490869805672792,0.45365059510944483,0.5727876728989075,0.5553117732463189
0.9821889685658395,0.9768965867016302,0.6388377718950689,0.7653383329287988,0.6628103720248643,0.5969640942618223,0.6140531315871048,0.6335355574465346,0.6545740038729652,0.5151994666778716,0.4718145007739828,0.6214694824261009,0.5349682841427247
0.985784743516958,0.9803655772495672,0.6213069422143211,0.7365391395724434,0.6712197074053767,0.6154973549516337,0.6665092178351214,0.6341624830911127,0.633427894560827,0.4876353633655785,0.4766449679950615,0.6232171472716522,0.5039889794745162
0.9865470979680171,0.9810282589892879,0.6271428347959194,0.7111020877717091,0.6582384698633531,0.5669957113097821,0.6297579593892078,0.6284422715428636,0.6357374954691914,0.5038251311907074,0.4710270507478257,0.646970106925613,0.5188756916408629
0.9867672097278767,0.9810216822529443,0.6374940025880556,0.74972169083137,0.6480214617825346,0.5904403785611814,0.6433744057178291,0.6454709615455908,0.6200655240017703,0.5044520511970568,0.4807814894061037,0.6329821833158874,0.5067034861312533
0.9869836492837463,0.9812425441431121,0.6316149259891258,0.7292987335099481,0.6678092353985017,0.6194520827943906,0.6483043857271206,0.6510396504964969,0.6180237063915941,0.5198280534131372,0.42477673404882677,0.6299754983014161,0.5650145473222802
0.9896380633083195,0.983761801747665,0.6261575939223412,0.75657393073488,0.6476048766587462,0.5862442601524888,0.648692567671596,0.6332075817913088,0.6086480467959924,0.5022565910491522,0.4941537966981844,0.6396752830290094,0.5796972172683207
0.9896313578072806,0.9836555839726233,0.6190040046717238,0.7254610003370481,0.6411988180666948,0.6011092524399284,0.6555535223315836,0.6721809684169142,0.5967492325160857,0.5254326920084161,0.49839849394708013,0.641631569885185,0.51710473990384
0.9906886944129921,0.9845635943495237,0.6247698790968217,0.730402443972935,0.6389898773253851,0.5855367237839846,0.6229788798019741,0.6761107490087448,0.5841866472818154,0.5323558516813575,0.48003279873885374,0.6271482828768703,0.5383518737179739
0.9898683050166648,0.9836228764608679,0.6033201434267729,0.705541907709775,0.6147499514893165,0.5875452731339679,0.6186293138217768,0.6751371319021093,0.6046998652272213,0.5293052397693037,0.46969182368039164,0.5886892935001947,0.5072815206953317
0.9910129131381584,0.9846990814539152,0.6294913988496798,0.7023430777729974,0.6639064427049596,0.5706402437483487,0.6309625815794361,0.6895837949420047,0.5823001487907498,0.5445181776163442,0.526263188309827,0.643582504539123,0.5322403039626857
0.9901387643462779,0.983757640436396,0.6371581097467721,0.6877915919428238,0.6593209429267313,0.5587316579990864,0.611647268911808,0.6802586172460161,0.5915810869534743,0.5346951664083315,0.5162798066586827,0.6085923115956486,0.4900838951384261
0.9887178347637029,0.9819042735108026,0.6279026192636777,0.6939231290089174,0.6631942675293933,0.5736011153143353,0.6587426173280504,0.7065087397429475,0.6009409663188207,0.5401434519029655,0.5216854233496452,0.5502467023601617,0.503906709324658
0.9905533345791978,0.9838403084887721,0.6313508200693922,0.677020520250497,0.6398086989250887,0.5508290703945432,0.6448286859672553,0.7114708353845284,0.6068505824466967,0.5275096836794402,0.5401404621648438,0.6635192301210099,0.4999830560237264
0.9900850559371208,0.9832728798172079,0.6390460582048472,0.6984959801544209,0.6345018139576453,0.5510788949018963,0.6633787670672664,0.7519891921065133,0.5966217490823236,0.5522968294800925,0.5723075548559893,0.637498303238014,0.5363547301049139
0.9913488399829622,0.984813260881359,0.6407559697463888,0.6901181084869414,0.684905036656052,0.5632066856101674,0.6372868113204702,0.7163904702129132,0.6089561617994269,0.5750129653924205,0.5838783183868923,0.6463001706327623,0.5740190458459087
0.9917857101661776,0.9850842259431531,0.6363532605111657,0.6800427557942373,0.6463581056480271,0.5759683397280904,0.6429516085553192,0.771531799341261,0.6163155965948346,0.5521937288351884,0.5690451993249303,0.6407264783238088,0.5725570664955121
0.9921058875630802,0.9853990309183751,0.6159849527561585,0.698969432867601,0.6393513604791041,0.5752277497509429,0.6310733586788984,0.778895625142434,0.6136696444842288,0.529762335505839,0.5380270916969789,0.621989557056298,0.5631893952756111
0.9907354887508436,0.984145882860742,0.6006101344748241,0.7118044751194048,0.679697445913009,0.5817799300038675,0.6648892970459986,0.7852013073619721,0.6083328827556929,0.5686515097046886,0.5521156807008394,0.6324785069223333,0.5736548524281738
